Collection_ID,Datetime,Village_Khyllemsangrin,Village_Kriangrin,Village_Kyrdum,Village_Langja,Village_Mawsikar,Village_Nonglang,Village_Pyndensohstap,Village_Siangra,Village_Umthlu,Village_Umwahlang,House_ID,Latitude,Longitude,Elevation,Building_Material_Bamboo,Building_Material_Concrete,Building_Material_Wood,Roof_Type_Concrete,Roof_Type_Thatched,Roof_Type_Tin,Open_Eaves,Standing_Water_Cistern_Outside,Standing_Water_Plastic_Container,Standing_Water_Tin_Can,Standing_Water_Other_Container,Animals_Nearby,Chicken_Count,Chicken_Distance,Cattle_Count,Cattle_Distance,Dog_Count,Dog_Distance,Goat_Count,Goat_Distance,Pig_Count,Pig_Distance,Horse_Count,Horse_Distance,Duck_Count,Duck_Distance,Cat_Count,Cat_Distance,Terrain_Hill,Terrain_Plateau,Terrain_Valley,Sky_Clear,Sky_Heavy_Rain,Sky_Light_Rain,Sky_Partly_Cloudy,Environment_Secondary_Evergreen_Forest,Environment_Village,Wind_Gusts,Wind_Light,Wind_None,Wind_Strong,Slept_Under_ITN_LN,Used_Repellent_LN,Repellent_Type_Coil_LN,Repellent_Type_Cream_LN,Repellent_Type_Mat_LN,Repellent_Type_Spray_LN,Repellent_Type_Vaporizer_LN,Repellent_Type_Other_LN,Used_Repellent_CN,Repellent_Type_Coil_CN,Repellent_Type_Cream_CN,Repellent_Type_Mat_CN,Repellent_Type_Spray_CN,Repellent_Type_Vaporizer_CN,Repellent_Type_Other_CN,Mosquito_Count,An._Maculatus,An._Pseudowillmori,An._Willmori,An._Jeyporiensis,An._Annularis,An._Nitidus,An._Peditaeniatus,An._Xui,An._Splendidus,An._Jamesii,Rice,Open_Forest,Closed_Forest,Plantation,Village,Bare_Earth,Month
NLAN017,2019-07-08 19:01:00,0,0,0,1,0,0,0,0,0,0,lang039,25.72805,91.17465,982,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.252520941,0.28003521,0.400791323,0.016117829,0.038355596,0.012179101,July
NLAN023,2019-08-08 18:50:00,0,0,0,1,0,0,0,0,0,0,lang029,25.728183333333334,91.1701,974,0,0,1,0,0,1,1,0,1,0,0,1,4,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.252734476,0.259408317,0.402430729,0.021484685,0.048980844,0.014960949,August
NLAN024,2019-08-08 19:07:00,0,0,0,1,0,0,0,0,0,0,lang072,25.72835,91.1691,1000,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242708825,0.256797966,0.416347871,0.026205893,0.043894024,0.014045422,August
NLAN031,2019-09-08 16:20:00,0,0,0,1,0,0,0,0,0,0,lang058,25.727766666666668,91.17286666666666,1007,0,1,0,1,0,0,1,1,0,0,0,1,0,,2,50.0,0,,0,,1,100.0,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267596243,0.272933668,0.386298038,0.015587648,0.043567957,0.014016445,September
NLAN032,2019-09-08 16:30:00,0,0,0,1,0,0,0,0,0,0,lang065,25.730183333333333,91.1708,983,0,1,0,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264215583,0.258715676,0.385340751,0.014119878,0.058061087,0.019547025,September
NLAN034,2019-08-14 17:00:00,0,0,0,1,0,0,0,0,0,0,lang110,25.730083333333333,91.1694,987,1,0,0,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257387042,0.253529147,0.397925029,0.019730988,0.053047698,0.018380096,August
NLAN035,2019-09-08 17:10:00,0,0,0,1,0,0,0,0,0,0,lang045,25.728616666666667,91.17128333333334,976,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267563914,0.264496603,0.381148991,0.016053135,0.053989411,0.016747945,September
NLAN036,2019-09-08 17:25:00,0,0,0,1,0,0,0,0,0,0,lang036,25.728650000000002,91.16923333333334,994,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247571526,0.256261246,0.410086483,0.024822097,0.046360327,0.01489832,September
NLAN037,2019-09-08 17:40:00,0,0,0,1,0,0,0,0,0,0,lang039,25.72805,91.17465,982,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252520941,0.28003521,0.400791323,0.016117829,0.038355596,0.012179101,September
NMAW001,2019-08-28 17:45:00,0,0,0,0,1,0,0,0,0,0,maws041,25.728616666666667,91.21696666666666,1064,0,0,1,0,0,1,1,0,0,0,1,1,2,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0.1864227,0.336562856,0.4197543,0.036537482,0.017343468,0.003379193,August
NMAW002,2019-08-28 18:14:00,0,0,0,0,1,0,0,0,0,0,maws037,25.73,91.22496666666666,1045,1,0,0,0,0,1,1,0,0,0,1,1,4,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0.122009755,0.31047195,0.429414868,0.134284751,0.003034521,0.000784156,August
